problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/pick_cool_then_place_in_recep-Tomato-None-DiningTable-26/trial_T20190907_160916_014285,"col the tomato from the trash in the refrigerator , put the tomato on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject tomato)
(GotoLocation fridge)
(CoolObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation trash)
(PickupObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)
(GotoLocation diningtable)
(PutObject tomato diningtable)
"
train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-17/trial_T20190909_044854_236942,put a clean spatula on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpatulaType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject spatula)
(GotoLocation sinkbasin)
(CleanObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)","(GotoLocation sink)
(PickupObject spatula)
(GotoLocation dishwasher)
(PutObject spatula dishwasher)
(GotoLocation cabinet)
(PickupObject cleanplate)
(GotoLocation table)
(PutObject cleanplate table)
"
train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-17/trial_T20190909_044854_236942,put a clean spatula on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpatulaType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject spatula)
(GotoLocation sinkbasin)
(CleanObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)","(GotoLocation drawer)
(PickupObject spatula)
(GotoLocation sinkbasin)
(WashObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)
"
train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-17/trial_T20190909_044854_236942,put a clean spatula on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpatulaType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject spatula)
(GotoLocation sinkbasin)
(CleanObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)","(GotoLocation drawer)
(PickupObject spatula)
(GotoLocation table)
(PutObject spatula table)
"
train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-17/trial_T20190909_044854_236942,put a clean spatula on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpatulaType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject spatula)
(GotoLocation sinkbasin)
(CleanObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)","(GotoLocation dishwasher)
(PickupObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)
"
train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-17/trial_T20190909_044854_236942,put a clean spatula on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpatulaType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject spatula)
(GotoLocation sinkbasin)
(CleanObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)","(GotoLocation drawer)
(PickupObject spatula)
(GotoLocation sinkbasin)
(WashObject spatula)
(GotoLocation table)
(PutObject spatula table)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation corner)
(TurnOnObject floorlamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation corner)
(TurnOnObject floorlamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation corner)
(TurnOnObject floorlamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffee table)
(PickupObject watch)
(GotoLocation corner)
(TurnOnObject floor lamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation corner)
(TurnOnObject floorlamp)
"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-309/trial_T20190908_062755_880343,examine an alarm clock by the light of a table lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o AlarmClockType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desk)
(PickupObject alarmclock)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation bedroom)
(GotoLocation alarmclock)
(ExamineObject alarmclock)
(GotoLocation livingroom)
(GotoLocation tablelamp)
(TurnOnObject tablelamp)
(GotoLocation bedroom)
(ExamineObject alarmclock)
"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-309/trial_T20190908_062755_880343,examine an alarm clock by the light of a table lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o AlarmClockType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desk)
(PickupObject alarmclock)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation nightstand)
(PickupObject alarmclock)
(GotoLocation tablelamp)
(ExamineObject alarmclock tablelamp)
"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-309/trial_T20190908_062755_880343,examine an alarm clock by the light of a table lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o AlarmClockType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desk)
(PickupObject alarmclock)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation nightstand)
(PickupObject alarmclock)
(GotoLocation tablelamp)
(TurnOnObject tablelamp)
(ExamineObject alarmclock)
(TurnOffObject tablelamp)
"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-309/trial_T20190908_062755_880343,examine an alarm clock by the light of a table lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o AlarmClockType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desk)
(PickupObject alarmclock)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation nightstand)
(PickupObject alarmclock)
(GotoLocation tablelamp)
(TurnOnObject tablelamp)
(ExamineObject alarmclock tablelamp)
"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-309/trial_T20190908_062755_880343,examine an alarm clock by the light of a table lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o AlarmClockType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desk)
(PickupObject alarmclock)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation table)
(TurnOnObject tablelamp)
(GotoLocation nightstand)
(PickupObject alarmclock)
(ExamineObject alarmclock tablelamp)
"
train/pick_cool_then_place_in_recep-TomatoSliced-None-Microwave-24/trial_T20190912_072414_861932,to cool a tomato slice plus place it in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(PutObject butterknife diningtable)
(PickupObject tomato)
(GotoLocation fridge)
(CoolObject tomato)
(GotoLocation microwave)
(PutObject tomato microwave)","(GotoLocation fridge)
(PickupObject tomato)
(CoolObject tomato fridge)
(GotoLocation microwave)
(PutObject tomato microwave)
"
